fires	ˈfaɪərz	incêndios	incendios	faɪ<span class="superscript">ə</span>r 	fahy<span class="superscript"><span class="italic">uh</span></span>r 	burning,barrage of projectiles,animation, vigor,cause to burn,detonate or throw a weapon,excite, arouse,dismiss from responsibility	<b>inferno,heat,blaze,bonfire,</b><b>bombardment,attack,explosion,bombing,shelling,</b><b>light,heat,force,</b><font color="#cccccc">ignite,kindle,enkindle,light,</font><b>shoot,explode,discharge,hurl,launch,</b><font color="#cccccc">rouse,inspire,inflame,enliven,intensify,incite,inspirit,quicken,irritate,exalt,inform,galvanize,electrify,heighten,animate,provoke,stir,thrill,intoxicate,enthuse,</font><b>oust,expel,drop,terminate,sack,discharge</b>	[sound:thesaurus-fires.mp3]		fogo,incêndio,pegar fogo,estar em chamas,pôr fogo em algo,começar a atirar (em alguém),brincar com fogo,disparar,despedir,demitir,mandar embora	/<span class="ipa dipa">fɑɪər</span>/	[sound:cambridge-fire.mp3]		(2781)incêndios,(571)fogo,(330)dispara,(236)fogueiras,(138)incêndio,(115)chamas,(99)queimadas,(61)atira,(46)despede,(45)Fires,(42)disparar,(27)demite,(25)lança,(12)focos,(6)incêncios,(null),			
dickie	ˈdɪki	dickie	dickie					[sound:thesaurus-dickie.mp3]		pênis,idiota	/<span class="ipa dipa">dɪk</span>/	[sound:cambridge-dick.mp3]		(714)Dickie,(8)Dick,			
courtesy	ˈkɜrtəsi	cortesia	cortesía	ˈkɜr tə si <span class="luna-def-number italic">or, for 5</span>,  ˈkɜrt si 	<span class="bold">kur</span>-t<span class="italic">uh</span>-see <span class="luna-def-number italic">or, for 5</span>,  <span class="bold">kurt</span>-see 	good manners,favor, indulgence	<b>sympathy,civility,generosity,reverence,deference,kindness,</b><b>compassion,generosity,kindness</b>	[sound:thesaurus-courtesy.mp3]		cortesia	/<span class="ipa dipa">ˈkɜr·t̬ə·si</span>/	[sound:cambridge-eus71064.mp3]		(3282)cortesia,(88)gentileza,(39)delicadeza,(33)favor,(33)educação,(29)amabilidade,(26)courtesy,(21)cortês,(21)graças,(17)Imagem cedida,(13)decência,(11)consideração,(7)obséquio,(5)gratuito,(4)courtesia,		politeness; considerate and respectful behaviour	cortesia
caller	ˈkɔlər	chamador	llamador	ˈkɔ lər 	<span class="bold">kaw</span>-ler 	visitor	<b>guest</b>	[sound:thesaurus-caller.mp3]		aquele que telefona	/<span class="ipa dipa">ˈkɔ·lər</span>/	[sound:cambridge-caller.mp3]		(161)chamador,(148)chamada,(110)ouvinte,(61)quem ligou,(56)ligação,(50)interlocutor,(43)Caller,(31)pessoa,(28)visitante,(18)autor da chamada,(17)telefonema,(16)visita,(12)participante,(8)quem liga,(1)chamadora,(null),		to give a name to,to regard (something) as,to speak loudly (to someone) to attract attention etc,to summon; to ask (someone) to come (by letter, telephone etc),to make a visit,to telephone,(in card games) to bid,an exclamation or shout,the song of a bird,a (usually short) visit,the act of calling on the telephone,(usually with ) attraction,a demand,a need or reason,	chamar.,chamar,visitar,telefonar,apostar,grito,canto,visita,chamada,apelo,procura,razão
bounce	baʊns	pulo,rejeição	rebotar,de rebote	baʊns 	bouns 	spring,spring up; rebound,evict	<b>rebound,</b><b>bump,rebound,bound,ricochet,jump,leap,hop,carom,</b><b>heave,throw</b>	[sound:thesaurus-bounce.mp3]		(fazer) saltar,pular,saltar,rebote,rebatida,ricochete	/<span class="ipa dipa">bɑʊns</span>/	[sound:cambridge-bounce.mp3]		(281)saltar,(210)Bounce,(153)rejeição,(115)salto,(55)pular,(38)quicar,(36)ressalto,(33)balançar,(22)devolver,(19)dança,(18)trocar,(16)ricochete,(14)bazar,(14)pulo,(10)saltitar,(2)fazer saltar,			
blamed	bleɪmd	culpado,culpou	culpado,culpó a	bleɪmd 	bleymd 	damned	<font color="#cccccc">confounded,blessed,bloody,cursed,accursed,damn,blasted,darn</font>	[sound:thesaurus-blamed.mp3]		culpar alguém/algo de algo,ser culpado (por algo),culpar alguém (de algo),levar a culpa	/<span class="ipa dipa">bleɪm</span>/	[sound:cambridge-blame.mp3]		(518)culpou,(347)culpado,(173)culpa,(149)culparam,(126)culpei,(105)responsabilizado,(103)acusado,(101)culpava,(63)culpar,(57)atribuído,(46)responsabilizou,(41)culpou-me,(28)culpam,(27)acusou,(14)culpando,			
wizard	ˈwɪzərd	Mago,assistente de	mago,asistente de	ˈwɪz ərd 	<span class="bold">wiz</span>-erd 	person who can perform magic,person who is highly skilled	<font color="#cccccc">warlock,diviner,seer,astrologer,enchanter,magus,conjurer,medium,witch,fortuneteller,soothsayer,shaman,clairvoyant,magician,sorcerer,palmist,occultist,hypnotist,necromancer,thaumaturge,</font><b>genius,whiz,shark</b>	[sound:thesaurus-wizard.mp3]		mago,feiticeiro	/<span class="ipa dipa">ˈwɪz·ərd</span>/	[sound:cambridge-wizard.mp3]		(1430)feiticeiro,(1331)assistente,(714)mago,(502)wizard,(496)mágico,(182)bruxo,(37)génio,(15)magia,(12)druida,(8)sábio,		a man who is said to have magic powers	bruxo,feiticeiro
tops	tɑps	tops	tapas,tops	tɒps 	tops 	highest point,highest rank,place on or reach highest part,surpass,remove the upper part	<b>lid,head,point,tip,cap,cover,ceiling,roof,face,surface,height,peak,</b><b>head,best,</b><b>climb,finish,cover,cap,face,</b><b>beat,exceed,total,eclipse,outstrip,</b><b>trim</b>	[sound:thesaurus-tops.mp3]		no máximo	/<span class="ipa dipa">tɑːps</span>/	[sound:cambridge-tops.mp3]		(705)no máximo,(407)tops,(107)topo,(66)tampos,(39)cumes,(31)copas,(21)blusas,(18)top,(17)encabeça,(17)lidera,(15)telhados,(13)apices,(13)parte de cima,(12)camisolas,(11)cimo,(null),			
Terrance	ˈtɛrəns	Terrance,Rui	Terrance					[sound:thesaurus-Terrance.mp3]						(225)Terrance,(15)Terence,(13)Terrence,(0)Terêncio,			
sh	sh	sh	sh	ʃ 	sh 	health	<font color="#cccccc">pink,prime,constitution,form,fettle,energy,euphoria,haleness,complexion,fitness,heartiness,bloom,hardihood,lustiness,healthfulness,robustness,salubrity,hardiness,salubriousness</font>	[sound:thesaurus-sh.mp3]		chiu		[sound:cambridge-eus74204.mp3]		(946)EH,(273)sh,(30)merda,(29)SS,(24)devem,(15)HAS,(12)mer,(10)m,(9)Ellwangen,(8)Comintern/EH,(5)merd,			
repair	rɪˈpɛr	reparar,reparação	reparar,reparación	rɪˈpɛər 	ri-<span class="bold">pair</span> 	restoration, fixing,fix, restore,leave; retire	<b>overhaul,improvement,reconstruction,adjustment,rehabilitation,replacement,</b><b>overhaul,revive,rectify,rebuild,heal,refurbish,patch,renovate,revamp,mend,retrieve,remedy,recover,correct,improve,compensate for,</b><b>remove</b>	[sound:thesaurus-repair.mp3]		consertar,conserto	/<span class="ipa dipa">rɪˈpeər</span>/	[sound:cambridge-repair.mp3]		(5689)reparação,(5629)reparar,(3223)reparo,(921)Repair,(585)consertar,(360)conserto,(100)manutenção,(79)arranjar,(67)corrigir,(66)correção,(62)conservação,(58)recuperação,(32)reparador,(24)reparacion,(16)remediar,(5)remendar,		to mend; to make (something) that is damaged or has broken down work again; to restore to good condition,to put right or make up for,(often in plural) the act of repairing something damaged or broken down,a condition or state	reparar,reparo,conserto,reparação,consertar,remediar,conservação
quiz	kwɪz	questionário,quiz	examen,quiz	kwɪz 	kwiz 	questioning, often in an organized academic setting,question	<b>query,</b><b>inquire,query,investigate,interrogate,grill</b>	[sound:thesaurus-quiz.mp3]		jogo de quiz,prova	/<span class="ipa dipa">kwɪz</span>/	[sound:cambridge-quiz.mp3]		(386)quiz,(327)teste,(242)questionário,(78)perguntas,(73)concurso,(27)prova,(14)pergunta,(11)exame,(6)enigma,(6)quizz,(5)problema,(4)questionar,(2)interrogar,		a game or competition in which knowledge is tested by asking questions,a short test given to students	questionário,jogo de perguntas,
prep	prɛp	preparação	deberes,prep	prɛp 	prep 	introductory, basic,preparation for performance,get ready; prepare,prepare,make ready with supplies,make ready, prepare physically	<b>previous,preliminary,</b><b>workout,recital,drill,tryout,reading,practice session,</b><font color="#cccccc">coach,move,rehearse,fit,motivate,groom,excite,brief,tell,inform,clue,train,galvanize,cram,provoke,stimulate,notify,innervate,</font><b>fit,provide,fix,gird,equip,brace,arrange,warm up,</b><b>gear,prepare,supply,provide,set up,qualify,decorate,rig,dress,endow,arm,furnish,adorn,deck out,</b><b>educate,comb,prim,tend</b>	[sound:thesaurus-prep.mp3]		preparar(-se),preparar	/<span class="ipa dipa">prep</span>/	[sound:cambridge-prep.mp3]		(919)preparar,(531)Prep,(459)preparação,(143)preparatório,(75)escola,(24)preparativos,(22)colégio,(11)preparado,(10)cursinho,(9)liceu,(8)escola preparatória,(8)ensaio,(8)Prepare-a,(8)Preparem-na,			
now's	naʊz	agora é,agora é a	ahora es,ahora					[sound:thesaurus-now's.mp3]		agora,imediatamente,agora (mesmo),já,até agora,de vez em quando,agora que	/<span class="ipa dipa">nɑʊ</span>/	[sound:cambridge-now.mp3]		(459)agora é,			
involves	ɪnˈvɑlvz	envolve	involucra,implica	ɪnˈvɒlv 	in-<span class="bold">volv</span> 	draw in; include	<b>prove,suggest,engage,commit,associate,embroil,require,contain,cover,catch,link,connect,relate,mean,affect,hold,implicate,comprise,concern</b>	[sound:thesaurus-involves.mp3]		envolver,incluir	/<span class="ipa dipa">ɪnˈvɑlv</span>/	[sound:cambridge-involve.mp3]		(6841)envolve,(1199)implica,(312)envolva,(282)consiste,(192)trata-se,(185)envolver,(169)envolvem,(161)comporta,(148)inclui,(138)passa,(75)envolvendo,(70)trata,(69)implique,(53)prevê,(49)abrange,(null),		to require; to bring as a result,(often with  or ) to cause to take part in or to be mixed up in	envolver,elevar,envolvido
headquarters	ˈhɛdˌkwɔrtərz	quartel general,sede	sede,la sede de la	ˈhɛdˌkwɔr tərz, -ˌkwɔ- 	<span class="bold">hed</span>-kwawr-terz, -kwaw- 	center of operations	<b>nerve center,command post,main office</b>	[sound:thesaurus-headquarters.mp3]		sede,escritório central,matriz	/<span class="ipa dipa">ˈhedˌkwɔr·t̬ərz</span>/	[sound:cambridge-usheadg011.mp3]		(6575)sede,(1123)quartel-general,(381)quartel general,(219)matriz,(176)central,(159)sede-central,(105)QG,(81)base,(80)esquadra,(71)sedes-centrais,(68)delegacia,(62)quartéis-generais,(43)quartéis,(39)Headquarters,(21)escritório central,(3)direção,(null),		the top part of the human body, containing the eyes, mouth, brain etc; the same part of an animal's body,a person's mind,the height or length of a head,the chief or most important person (of an organization, country etc),anything that is like a head in shape or position,the place where a river, lake etc begins,the top, or the top part, of anything,the front part,a particular ability or tolerance,a headmaster or headmistress,(for) one person,a headland,the foam on the top of a glass of beer etc,to go at the front of or at the top of (something),to be in charge of; to be the leader of,(often with ) to (cause to) move in a certain direction,to put or write something at the beginning of,(in football) to hit the ball with the head	escritório central,sede,cabeça,chefe,nascente,topo,frente,director,por cabeça,promontório,colar,encabeçar,dirigir,dirigir-se,cabecear
curiosity	ˌkjʊriˈɑsəti	curiosidade	curiosidad,la curiosidad	ˌkyʊər iˈɒs ɪ ti 	ky<span class="italic">oo</span>r-ee-<span class="bold">os</span>-i-tee 	intense desire to know, understand,odd item	<b>interest,concern,</b><font color="#cccccc">marvel,nonesuch,bygone,oddity,prodigy,trinket,rarity,monstrosity,freak,knickknack,curio,anomaly,wonder,exoticism</font>	[sound:thesaurus-curiosity.mp3]		curiosidade	/<span class="ipa dipa">ˌkjʊər·iˈɑ·sə·t̬i</span>/	[sound:cambridge-eus71113.mp3]		(3455)curiosidade,(96)Curiosity,(50)curioso,(3)raridade,(2)raritet,(0)rareza,		strange; odd,anxious or interested (to learn)	curiosidade,curioso
codes	koʊdz	códigos	codigos,los códigos de	koʊd 	kohd 	secret language system,law, rule	<font color="#cccccc">cipher,cryptograph,</font><b>discipline,charter,constitution,system,custom,regulation,convention,method</b>	[sound:thesaurus-codes.mp3]		código,cifra,prefixo,código de área,codificar,cifrar	/<span class="ipa dipa">koʊd</span>/	[sound:cambridge-code.mp3]		(8420)códigos,(385)código,(92)codes,(71)codifica,(48)normas,(37)regras,(25)codificação,(7)codificações,		a collection of laws or rules,a (secret) system of words, letters, or symbols,a system of symbols etc for translating one type of language into another,to put into (secret, computer etc) code	código,codificar
circles	ˈsɜrkəlz	círculos	circulos,los círculos	ˈsɜr kəl 	<span class="bold">sur</span>-k<span class="italic">uh</span>l 	orb, loop, round figure,group of close friends, associates,go around, circumnavigate	<b>sphere,ring,</b><b>school,crowd,club,company,camp,society,fraternity,clique,party,ring,class,</b><b>encircle,rotate,surround,whirl</b>	[sound:thesaurus-circles.mp3]		círculo	/<span class="ipa dipa">ˈsɜr·kəl</span>/	[sound:cambridge-circle.mp3]		(5041)círculos,(227)olheiras,(126)Circles,(108)círculo,(78)às voltas,(53)ambientes,(43)meio,(40)circunda,(40)circunferências,(35)circula,(25)grupos,(12)ciclos,		a figure (O) bounded by one line, every point on which is equally distant from the centre,something in the form of a circle,a group of people,a balcony in a theatre etc,to move in a circle round something,to draw a circle round	círculo,circundar,disco,cercar,circular,balcão,desenhar um círculo
bears	bɛrz	ursos	osos,los osos	bɛər 	bair 	bring,support mentally,endure,give birth	<b>carry,deliver,take,</b><b>hold,have,</b><b>experience,allow,</b><b>develop,form,provide,create,produce,make</b>	[sound:thesaurus-bears.mp3]		suportar,aguentar,tolerar,resistir,dar à luz,urso	/<span class="ipa dipa">beər</span>/	[sound:cambridge-bare.mp3]		(2221)ursos,(561)Bears,(281)leva,(221)carrega,(201)dá,(150)traz,(131)ursinhos,(109)suporta,(100)urso,(87)ostenta,(54)apresenta,(50)produz,(45)assume,(42)contém,(40)possui,(null),			
barbecue	ˈbɑrbɪˌkju	churrasco	parilla,barbacoa	ˈbɑr bɪˌkyu 	<span class="bold">bahr</span>-bi-kyoo 	meal cooked on grill,grill for cookout,cook outside, usually on a grill	<b>picnic,cookout,</b><font color="#cccccc">spit,griddle,fireplace,roaster,broiler,hibachi,</font><b>grill,broil,sear</b>	[sound:thesaurus-barbecue.mp3]		churrasco,churrasqueira	/<span class="ipa dipa">ˈbɑr·bɪˌkju</span>/	[sound:cambridge-barbecue.mp3]		(1846)churrasco,(493)churrasqueira,(294)barbecue,(173)comodidades para churrascos,(49)grelhador,(27)churrascaria,(24)grelhados,(22)churrascada,(13)assado,(11)grelha,(10)barbacoa,(7)grelhar,(7)churrasqueiro,(7)barbeque,(6)fazer churrasco,			
troops	trups	tropas	tropas,las tropas	trup 	troop 	military	<b>army,team,crew,delegation,contingent,squad,gang,party,military,unit,armed forces,troops,servicemen</b>	[sound:thesaurus-troops.mp3]		tropas	/<span class="ipa dipa">trups</span>/	[sound:cambridge-troops.mp3]		(14374)tropas,(1644)soldados,(389)tropa,(244)forças,(239)militares,(203)homens,(167)exército,(45)troops,(29)pessoal,(27)bandos,(25)reforços,(20)força,(17)combatentes,(16)efectivos,(14)contingente,(null),		a group of ordinary soldiers,a crowd or collection (of people or animals),to go in a group	tropa,bando,andar em grupo
Susie	ˈsuzi	Susie	Susie					[sound:thesaurus-Susie.mp3]						(1204)Susie,(30)Suzie,(15)Susan,(5)Susi,			
Sunnydale	Sunnydale	Sunnydale	Sunnydale					[sound:thesaurus-Sunnydale.mp3]						(117)Sunnydale,			
spinning	ˈspɪnɪŋ	fiação,girando	hilado,spinning	ˈspɪn ɪŋ 	<span class="bold">spin</span>-ing 	go around, make go around	<b>swim,whirl,rotate,spiral,twist,turn,twirl,revolve,reel</b>	[sound:thesaurus-spinning.mp3]						(448)girando,(417)girar,(287)fiação,(199)spinning,(136)giro,(96)giratório,(90)rodar,(58)às voltas,(41)rotação,(41)rodando,(27)fiar,(20)a andar à roda,(17)tecendo,(14)centrifugação,(13)a rodopiar,			
scores	skɔrz	pontuações,pontuação	puntuaciones	skɔr, skoʊr 	skawr, skohr 	total, points,musical arrangement,obligation; account payable,keep count,achieve, succeed,cut, nick,write a musical arrangement	<b>count,account,grade,amount,average,tally,number,mark,record,rate,result,</b><b>music,</b><b>tally,total,account,</b><b>record,add,tally,rack up,</b><b>accomplish,get,win,rack up,reach,pull off,connect,notch,gain,</b><b>notch,</b><b>set</b>	[sound:thesaurus-scores.mp3]		escore,placar,resultado de uma partida esportiva,contagem de pontos,fazer (pontos),marcar (gol)	/<span class="ipa dipa">skɔr</span>/	[sound:cambridge-score.mp3]		(1141)escores,(1035)pontuações,(492)pontuação,(447)resultados,(282)notas,(227)partituras,(197)marca,(168)dezenas,(127)escore,(118)pontos,(117)contas,(111)scores,(69)contagens,(43)pontua,(40)marcar,(12)grande número,(null),		the number of points, goals etc gained in a game, competition etc,a written piece of music showing all the parts for instruments and voices,a set or group of twenty,to gain (goals etc) in a game etc,(sometimes with or ) to remove (eg  a name) from eg  a list by putting a line through it,to keep score	resultado,partitura,vintena,marcar,riscar,anotar
pursue	pərˈsu	perseguir,prosseguir	perseguir	pərˈsu 	per-<span class="bold">soo</span> 	chase, follow,have as one's goal,persist, persevere,seek social alliance with	<b>seek,go after,</b><b>attempt,seek,</b><b>prosecute,practice,continue,maintain,conduct,tackle,proceed,engage in,</b><b>sue,chase,address,go after</b>	[sound:thesaurus-pursue.mp3]		dedicar-se a,perseguir	/<span class="ipa dipa">pərˈsu</span>/	[sound:cambridge-pursue.mp3]		(1642)prosseguir,(1302)perseguir,(733)seguir,(399)buscar,(164)continuar,(157)exercer,(137)procurar,(87)desenvolver,(66)realizar,(63)adoptar,(61)investigar,(61)alcançar,(57)conduzir,(49)praticar,(46)levar,(20)insistir,(0)ir no encalço,(null),		to follow especially in order to catch or capture; to chase,to occupy oneself with (studies, enquiries etc); to continue	perseguir,seguir
